,0
330,1087.7559151753137
331,1139.221295878804
332,799.437118827476
333,1080.8117350638536
334,1308.7912247315458
335,1215.83248359016
336,590.9104405784008
337,879.2004884339153
338,974.4135725013164
339,780.3968489167119
340,998.1092985258199
341,910.408777812079
342,1031.2947594420316
343,501.35962044977896
344,896.2603520502878
345,883.4041317873862
346,921.1382350979168
347,881.0486851476896
348,823.600328387429
349,904.7432093592708
350,416.56538756285835
351,1033.8157573203875
352,1033.0282795825856
353,1433.3175740332638
354,956.9712239038022
355,953.6962204783697
356,500.0149849523967
357,740.3405347577661
358,983.8930320420218
359,609.2171896669174
360,1120.0263347802243
361,503.2270972721603
362,853.2219509005752
363,724.8237254425418
364,553.7873299103219
365,1138.0040841475288
366,814.1936103922752
367,787.6678207724784
368,970.441587807195
369,866.4263483019121
370,525.87368694372
371,868.479897511459
372,594.3323887059489
373,614.731007060487
374,389.9053106957746
375,839.684826932259
376,833.0804479709132
377,752.0605668858426
378,592.1447055791073
379,561.8163025892333
380,571.1915768453912
381,505.8649312506658
382,1151.0634949092114
383,384.73642308469357
384,696.2261667660987
385,563.7806950216307
386,594.6229435228781
387,440.4242158541681
388,564.1981647926777
389,930.0820347882427
390,502.4938653900214
391,579.1096069529269
392,757.7518694689943
393,988.3302890310349
394,390.04412179262073
395,824.5454230586934
396,719.0341107018489
397,554.3804256093347
398,564.268478577505
399,959.5837723580395
400,638.4903665240092
401,558.0636181927382
402,1173.4726336252945
403,374.4076476762267
404,384.4244502685448
405,631.3031570684617
406,454.9339463418348
407,684.9680984533733
408,533.263969675003
409,
410,535.3501103936304
411,800.6582480624772
412,865.9958758039705
413,518.4432608019472
414,566.4745253725752
415,505.352960038131
416,421.8408405569618
417,511.52466620031964
418,379.76733461207164
419,524.9590252983193
420,1153.9091947319062
421,670.7929970366453
422,538.4798064331394
423,664.724457434366
424,786.5037898564103
425,1372.746734180294
426,924.0223643569838
427,1160.669043224974
